"""Curso"",""Nombre"",""Credito"",""Departamento"""
"IN77O,""Modelos y Algoritmos de Optimización"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN77P,""Dirección de Marketing"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN77R,""Gestión Comercial II"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN78C,""Monitoreo y Evaluación de Programas Sociales"",""3"",""IN - Departamento de Ingeniería Industrial"""
"IN78N,""Comportamiento Organizacional"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN79C,""Seminario Final I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN79J,""Proyecto de Tesis o AFE"",""24"",""IN - Departamento de Ingeniería Industrial"""
"IN79P,""Política de Negocios"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN79R,""Seminario Final II"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN700,""Matemáticas para Economistas"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN701,""Microeconomía I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN703,""Macroeconomía I"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN709,""Econometría"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN787,""Trabajo Dirigido en Ingeniería Industrial"",""6"",""IN - Departamento de Ingeniería Industrial"""
"IN793,""Taller de Economía Aplicada"",""3"",""IN - Departamento de Ingeniería Industrial"""
"MA1001,""Introducción al Cálculo"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA1002,""Cálculo Diferencial e Integral"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA1101,""Introducción al Álgebra"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA1102,""Álgebra Lineal"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA2001,""Cálculo en Varias Variables"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA2002,""Cálculo Avanzado y Aplicaciones"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA2601,""Ecuaciones Diferenciales Ordinarias"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA3401,""Probabilidades"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA3403,""Probabilidades y Estadística"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA3701,""Optimización"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA3711,""Optimización Matemática"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA3801,""Análisis"",""9"",""MA - Departamento de Ingeniería Matemática"""
"MA4001,""Variable Compleja y Funciones Especiales"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4002,""Cálculo Diferencial Variacional"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4230,""Análisis Real I"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4231,""Taller de Análisis Real"",""12"",""MA - Departamento de Ingeniería Matemática"""
"MA4401,""Procesos de Markov"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4702,""Programación Lineal Mixta: Teoría y Laboratorio"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4801,""Análisis Funcional"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA4902,""Práctica Profesional I"",""7"",""MA - Departamento de Ingeniería Matemática"""
"MA5112,""Geometría Diferencial y Riemmanniana"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5201,""Calculabilidad y Complejidad Computacional"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5204,""Aprendizaje de Máquinas"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5304,""Enseñanza y Aprendizaje de la Matemática Escolar"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5307,""Análisis Numérico de Ecuaciones en Derivadas Parciales:Teoría y Laboratorio"",""9"",""MA - Departamento de Ingeniería Matemática"""
"MA5406,""Probabilidad y Estadística en el Análisis de Datos"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5602,""Modelos de Evolución"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5606,""Tópicos Matemáticos en Aprendizaje de Máquinas, Redes Neuronales y Aprendizaje Profundo"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5701,""Optimización no Lineal"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5802,""Introducción a los Sistemas Dinámicos y la Teoria Ergódica"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA5902,""Práctica Profesional II"",""7"",""MA - Departamento de Ingeniería Matemática"""
"MA6420,""Seminarios"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA6510,""Grafos y Poliedros"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA6902,""Practica Profesional III"",""7"",""MA - Departamento de Ingeniería Matemática"""
"MA6908,""Introducción al Trabajo de Título"",""3"",""MA - Departamento de Ingeniería Matemática"""
"MA6909,""Trabajo de Título"",""21"",""MA - Departamento de Ingeniería Matemática"""
"MA6910,""Trabajo de Memoria de Título"",""21"",""MA - Departamento de Ingeniería Matemática"""
"MA6911,""Seminario Avanzado de Matemáticas I"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA6912,""Seminario Avanzado de Matemáticas II"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA6913,""Seminario Avanzado de Matemáticas I"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA6920,""Seminario Avanzado de Matemáticas I"",""6"",""MA - Departamento de Ingeniería Matemática"""
"MA7991,""Introducción a la Tesis II"",""24"",""MA - Departamento de Ingeniería Matemática"""
"MA799,""Introducción a la Tesis"",""18"",""MA - Departamento de Ingeniería Matemática"""
"MA896,""Trabajo de Tesis I"",""30"",""MA - Departamento de Ingeniería Matemática"""
"MA897,""Trabajo de Tesis II"",""30"",""MA - Departamento de Ingeniería Matemática"""
"MA898,""Trabajo de Tesis III"",""30"",""MA - Departamento de Ingeniería Matemática"""
"MA899,""Trabajo de Tesis IV"",""30"",""MA - Departamento de Ingeniería Matemática"""
"ME3110,""Ciencia de los Materiales"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3120,""Dibujo Mecánico"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME3130,""Mecánica Estática"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME3140,""Mecánica de Fluidos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3201,""Ciencias de los Materiales"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3203,""Dibujo Mecánico"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME3204,""Mecánica de Sólidos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3301,""Mecánica de Fluidos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3401,""Cinemática y Dinámica de Mecanismos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME3601,""Ingeniería de Materiales I"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4010,""Introducción a la Ingeniería Nuclear"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4012,""Eficiencia Energética"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4301,""Termotecnia"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4302,""Transferencia de Calor"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4501,""Control de Sistemas"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4601,""Ingeniería de Materiales II"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4603,""Taller Mecánico"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME4701,""Vibraciones Mecánicas"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4703,""Introducción a la Ingeniería del Automovil"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4704,""Gestión de Operaciones"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4706,""Introducción a la Biomecánica Animal"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4707,""Robótica"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME4901,""Práctica Profesional I"",""7"",""ME - Departamento de Ingeniería Mecánica"""
"ME5101,""Trabajo Dirigido"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME5300,""Máquinas"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5301,""Laboratorio de Máquinas"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME5400,""Ingeniería en Termofluidos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5500,""Elementos de Máquinas"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5510,""Dirección de Proyectos de Inversión"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5601,""Diseño de Sistemas Mecánicos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5602,""Diseño de Equipos de Proceso"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5700,""Procesos de Manufactura"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5701,""Proyectos en Materiales y Manufactura"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5702,""Gestión de Activos Físicos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5703,""Procesos y Negocios Mineros"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5704,""Mantenimiento Predictivo"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME5802,""Taller de Habilidades Comunicacionales en la Organización"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME5804,""Oratoria"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME5805,""Emprendimiento y Comunicación"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME5901,""Práctica Profesional II"",""7"",""ME - Departamento de Ingeniería Mecánica"""
"ME6600,""Proyecto en Ingeniería Mecánica"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME6700,""Dirección de Proyectos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME6901,""Práctica Profesional III"",""7"",""ME - Departamento de Ingeniería Mecánica"""
"ME6908,""Introducción al Trabajo de Título"",""3"",""ME - Departamento de Ingeniería Mecánica"""
"ME6909,""Trabajo de Título"",""21"",""ME - Departamento de Ingeniería Mecánica"""
"ME6910,""Trabajo de Memoria de Título"",""21"",""ME - Departamento de Ingeniería Mecánica"""
"ME7000,""Tratamientos Superficiales"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME7160,""Diseño y Análisis de Sistemas Solares Térmicos"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME7200,""Procesamiento de señales y aprendizaje de máquinas en mantenimiento predictivo"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME7303,""Trabajo de Tesis I"",""30"",""ME - Departamento de Ingeniería Mecánica"""
"ME7304,""Trabajo de Tesis II"",""30"",""ME - Departamento de Ingeniería Mecánica"""
"ME708,""Métodos de Elemento Finito en Mecánica Aplicada"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME711,""Transferencia de Calor y Masa"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME720,""Tópicos Avanzados en Elasticidad"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME721,""Comportamiento Mecánico de los Materiales"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME733,""Pulvimetalurgia"",""6"",""ME - Departamento de Ingeniería Mecánica"""
"ME790,""Trabajo de Tesis I"",""24"",""ME - Departamento de Ingeniería Mecánica"""
"ME791,""Trabajo de Tesis II"",""24"",""ME - Departamento de Ingeniería Mecánica"""
"MI3060,""Resistencia de Materiales"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3100,""Química Mineralógica"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3105,""Geología para Ingenieros"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3110,""Minería y Sustentabilidad"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3115,""Mecánica de Rocas I"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3215,""Mecánica de Rocas II"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI3235,""Fenómenos de Transporte"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4020,""Fundamentos de Procesos Mineralúrgicos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4040,""Análisis Estadístico y Geoestadístico de Datos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4060,""Mecánica de Rocas"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4070,""Fundamentos de Tecnología Minera"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4100,""Fundamentos de Metalurgia Extractiva"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4110,""Fisicoquímica Metalúrgica"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI4901,""Práctica Profesional I"",""7"",""MI - Departamento de Ingeniería de Minas"""
"MI5021,""Ingeniería del Procesamiento de Minerales"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5022,""Análisis y Simulación de Procesos Mineralurgicos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5041,""Evaluación de Yacimientos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5051,""Sustentabilidad en Minería"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5071,""Sistemas Mineros"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5073,""Planificación Minera"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5081,""Economía de Minerales"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5082,""Gestión y Evaluación de Proyectos Mineros"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5101,""Ingeniería de Procesos Metalúrgicos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI5901,""Práctica Profesional II"",""7"",""MI - Departamento de Ingeniería de Minas"""
"MI5902,""Práctica Profesional II"",""14"",""MI - Departamento de Ingeniería de Minas"""
"MI6041,""Simulación Geoestadística"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6061,""Modelamiento Numérico en Mecánica de Rocas"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6071,""Tronadura y Excavación"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6072,""Diseño Minero"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6081,""Gestión de Operaciones Mineras"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6111,""Taller de Proyecto de Planta"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6112,""Automátización y Control de Procesos"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6114,""Seminario de Sustentabilidad en Minería"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6121,""Taller de Proyecto Minero"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6131,""Legislación Minera"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6133,""Seguridad Minera"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6142,""Taller de Redacción y Presentación de Textos Técnicos"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6143,""Innovación y Emprendimiento"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6144,""Liderazgo en Minería"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI6145,""Taller Desarrollo de Carrera Profesional"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6146,""Historia social y política de la minería en Chile, siglos XIX y XX"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6901,""Práctica Profesional III"",""7"",""MI - Departamento de Ingeniería de Minas"""
"MI6908,""Introducción al Trabajo de Título"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI6909,""Trabajo de Título"",""21"",""MI - Departamento de Ingeniería de Minas"""
"MI6910,""Trabajo de Memoria de Título"",""21"",""MI - Departamento de Ingeniería de Minas"""
"MI7908,""Seminario de Preparación de Tesis"",""3"",""MI - Departamento de Ingeniería de Minas"""
"MI7909,""Tesis I"",""21"",""MI - Departamento de Ingeniería de Minas"""
"MI7910,""Tesis II"",""24"",""MI - Departamento de Ingeniería de Minas"""
"MI8130,""Análisis de Datos en Ingeniería de Minas"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI8131,""Seminario de Tesis de Doctorado"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI8132,""Unidad de Investigación"",""12"",""MI - Departamento de Ingeniería de Minas"""
"MI8133,""Tópicos Especiales en Mineria"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI8134,""Seminario de Tesis de Doctorado"",""30"",""MI - Departamento de Ingeniería de Minas"""
"MI8135,""Seminario de Tesis de Doctorado"",""30"",""MI - Departamento de Ingeniería de Minas"""
"MI8136,""Unidad de Investigación 1"",""30"",""MI - Departamento de Ingeniería de Minas"""
"MI8137,""Unidad de Investigación 2"",""30"",""MI - Departamento de Ingeniería de Minas"""
"MI73A,""Trabajo Dirigido"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI74D,""Fundamentos Geomecánicos de Métodos de Explotación por Hundimiento"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI74G,""Tópicos Avanz. de Diseño y Planif. de Minas Expl. por Hundimiento"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI74H,""Fundamentos Geomecánicos para el Diseño Minero"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI74J,""Geomecánica Aplicada al Diseño Minero"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI74K,""Proyecto Geomecánico"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI76B,""Economía de Recursos Naturales"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI76C,""Minería y Desarrollo Económico"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI76D,""Riesgo y Decisiones en Proyectos Mineros"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI76F,""Competividad en Minería y Análisis de Mercados de Minerales"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI79A,""Tesis I"",""15"",""MI - Departamento de Ingeniería de Minas"""
"MI79B,""Tesis II"",""15"",""MI - Departamento de Ingeniería de Minas"""
"MI79C,""Seminario de Preparación de Tesis"",""6"",""MI - Departamento de Ingeniería de Minas"""
"MI79D,""Taller de Tesis"",""24"",""MI - Departamento de Ingeniería de Minas"""
"MT77A,""Seminario de Ciencias de los Materiales"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT77B,""Seminario de Ciencias de los Materiales"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT77H,""Seminario de Ciencias de los Materiales"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT78J,""Nanomateriales para Aplicaciones Biomédicas"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT754,""Trabajo Dirigido I"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT772,""Química de Materiales"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT773,""Comportamiento Mecánico de los Materiales"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT775,""Laboratorio de Materiales I"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"MT776,""Laboratorio de Materiales II"",""6"",""MT - Doctorado en Ciencia de los Materiales"""
"BT1211,""Aplicaciones de la Biología a la Ingeniería y Ciencias"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT3111,""Biología y Metabolismo Celular"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT3210,""Química Orgánica"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT3401,""Biología y Biotecnología"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT4103,""Biología Molecular I"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT4201,""Microbiología"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT4551,""Energía Renovable a Partir de Biomasas"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT4901,""Práctica Profesional I"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5301,""Ingeniería Metabólica y Fermentación"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5302,""Enzimología y Estructuras de Proteinas"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5404,""Unidades de Investigación en Biotecnología I"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5405,""Unidades de Investigación en Biotecnología II"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5461,""Ecosistemas Nativos de Chile y Cambio Climático"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5801,""Laboratorio Avanzado de Procesos Biotecnológicos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT5901,""Práctica Profesional II"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT6601,""Legislación, Validación y Bioética"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT6901,""Práctica Profesional III"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT6908,""Introducción al Trabajo de Título"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT6909,""Trabajo de Título"",""21"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT6910,""Trabajo de Memoria de Título"",""21"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT7412,""Bioinformática"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT7434,""Ingeniería Metabólica y Fermentación"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT7435,""Enzimología y Estructura de Proteínas"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"BT7481,""Laboratorio de Técnicas Modernas en Biotecnología"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ2211,""Química"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ2212,""Termodinámica Química"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ3211,""Termodinámica Aplicada"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ3213,""Química Orgánica"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ3214,""Química Inorgánica"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ3311,""Análisis de Procesos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ3451,""Introducción a la Sustentabilidad en la Ingeniería"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ4101,""Métodos Matemáticos para Procesos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ4302,""Operaciones de Transferencia I"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ4304,""Operaciones Sólido Fluido"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ4421,""Polímeros"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ4901,""Práctica Profesional I"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5306,""Reactores II"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5404,""Unidades de Investigación en Ingeniería Química I"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5405,""Unidades de Investigación en Ingeniería Química II"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5411,""Optimización Sustentable de Procesos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5422,""Introducción a los Bio y Nanomateriales"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5431,""Biohidrometalurgia"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5441,""Instrumentación de Procesos Industriales"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5455,""Introducción a Sistemas Sostenibles en Ingeniería"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5531,""Análisis de Ciclo de Vida"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5802,""Laboratorio de Ingeniería Química II"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ5901,""Práctica Profesional II"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6462,""Liderazgo y Trabajo en Equipo para el Desarrollo Profesional"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6702,""Taller de Proyectos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6901,""Práctica Profesional III"",""7"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6908,""Introducción al Trabajo de Título"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6909,""Trabajo de Título"",""21"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ6910,""Trabajo de Memoria de Título"",""21"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7001,""Trabajo de Tesis I"",""18"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7002,""Trabajo de Tesis II"",""18"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7401,""Trabajo Guiado en Ingeniería Química"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7402,""Trabajo Guiado en Ingeniería Química"",""3"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7403,""Seminario Avanzado de Ingeniería Química"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7412,""Métodos Matemáticos de Ingeniería Química"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7422,""Transferencia de Masa Avanzada"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7423,""Cinética Electroquímica"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7436,""Tópicos Avanzados en Materiales Poliméricos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ7481,""Laboratorio Avanzado de Procesos Biotecnológicos"",""6"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ8003,""Trabajo de Tesis I"",""36"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ8004,""Trabajo de Tesis II"",""36"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ8005,""Trabajo de Tesis III"",""36"",""QB - Departamento de Ingeniería Química y Biotecnología"""
"IQ8006,""Trabajo de Tesis IV"",""36"",""QB - Departamento de Ingeniería Química y Biotecnología"""
